Category,Headline,Link,Date,Month,Year
Front Page,"In despair, farmers destroy crops",https://www.thehindu.com/todays-paper/in-despair-farmers-destroy-crops/article31232261.ece,2,04,2020
Front Page,Lockdown: Bescom sees 25% less demand,https://www.thehindu.com/todays-paper/lockdown-bescom-sees-25-less-demand/article31232259.ece,2,04,2020
Front Page,IISc. researchers building ventilator from scratch,https://www.thehindu.com/todays-paper/iisc-researchers-building-ventilator-from-scratch/article31232260.ece,2,04,2020
Front Page,State takes steps to curb vegetable shortage,https://www.thehindu.com/todays-paper/state-takes-steps-to-curb-vegetable-shortage/article31232305.ece,2,04,2020
Front Page,Come forward if you attended Delhi event: CM,https://www.thehindu.com/todays-paper/come-forward-if-you-attended-delhi-event-cm/article31232307.ece,2,04,2020
National,DGCA allows flights to carry cargo in cabin,https://www.thehindu.com/todays-paper/tp-national/dgca-allows-flights-to-carry-cargo-in-cabin/article31232154.ece,2,04,2020
National,It’s too early to detect lockdown impact,https://www.thehindu.com/todays-paper/tp-national/its-too-early-to-detect-lockdown-impact/article31232151.ece,2,04,2020
National,"Expedite tracing of Tablighi attendees, Centre tells States",https://www.thehindu.com/todays-paper/tp-national/expedite-tracing-of-tablighi-attendees-centre-tells-states/article31232119.ece,2,04,2020
National,Baby out of quarantine in Srinagar,https://www.thehindu.com/todays-paper/tp-national/baby-out-of-quarantine-in-srinagar/article31232148.ece,2,04,2020
National,DRDO to make five-layer masks,https://www.thehindu.com/todays-paper/tp-national/drdo-to-make-five-layer-masks/article31232160.ece,2,04,2020
National,SC to hear migrant workers’ issue,https://www.thehindu.com/todays-paper/tp-national/sc-to-hear-migrant-workers-issue/article31232116.ece,2,04,2020
National,‘Pay MGNREGA workers in advance’,https://www.thehindu.com/todays-paper/tp-national/pay-mgnrega-workers-in-advance/article31232113.ece,2,04,2020
National,States warned against exemptions,https://www.thehindu.com/todays-paper/tp-national/states-warned-against-exemptions/article31232138.ece,2,04,2020
National,Don’t communalise Tablighi issue: CPI,https://www.thehindu.com/todays-paper/tp-national/dont-communalise-tablighi-issue-cpi/article31232125.ece,2,04,2020
National,The hand of another Indian is suspected in Kabul attack,https://www.thehindu.com/todays-paper/tp-national/the-hand-of-another-indian-is-suspected-in-kabul-attack/article31232126.ece,2,04,2020
National,Nine people in same locality of Indore test positive,https://www.thehindu.com/todays-paper/tp-national/nine-people-in-same-locality-of-indore-test-positive/article31232145.ece,2,04,2020
National,"Industry eyes manufacture of 50,000 ventilators a month",https://www.thehindu.com/todays-paper/tp-national/industry-eyes-manufacture-of-50000-ventilators-a-month/article31232166.ece,2,04,2020
National,Masks and thermal scanners among 5.38 lakh items donated,https://www.thehindu.com/todays-paper/tp-national/masks-and-thermal-scanners-among-538-lakh-items-donated/article31232169.ece,2,04,2020
National,Rs. 1 crore to kin of staff who die fighting virus,https://www.thehindu.com/todays-paper/tp-national/rs-1-crore-to-kin-of-staff-who-die-fighting-virus/article31232129.ece,2,04,2020
National,Five Delhi doctors test positive for COVID-19,https://www.thehindu.com/todays-paper/tp-national/five-delhi-doctors-test-positive-for-covid-19/article31232133.ece,2,04,2020
National,"No need for additional spectrum for now, say telecom operators",https://www.thehindu.com/todays-paper/tp-national/no-need-for-additional-spectrum-for-now-say-telecom-operators/article31232134.ece,2,04,2020
National,Kashmir parties oppose new domicile laws,https://www.thehindu.com/todays-paper/tp-national/kashmir-parties-oppose-new-domicile-laws/article31232123.ece,2,04,2020
National,Centre defines J&K domicile rules,https://www.thehindu.com/todays-paper/tp-national/centre-defines-jk-domicile-rules/article31232127.ece,2,04,2020
